angle_view,angle_bin,model,method_type,kernel_family,n,y_mean,y_std,R2_within_bin,RMSE,MAE,bias_y_minus_pred,coverage_95,mean_pred_std,rank_RMSE_within_angle_bin,rank_MAE_within_angle_bin,SSE,SSE_share_within_view_model
C6_to_H6_direction,"[50,70]",base_cyclic_xproc_pca8_linear,GPR,linear,42,38.46190476190476,15.117698114573907,0.7976879155596,6.718369166992977,4.1869513428011755,-0.9127460733847906,0.8809523809523809,5.350479932890214,8.0,8.0,1895.7323390880802,0.3221500467810009
C6_to_H6_direction,"[-30,-10)",base_cyclic_xproc_pca8_linear,GPR,linear,24,46.0975,7.647964349789569,0.6258179394421336,4.579790723912654,2.8557788261732657,-0.6404388885028598,0.9583333333333334,5.50200703268701,7.0,8.0,503.3875937960734,0.08554284460241299
C6_to_H6_direction,"[-10,10)",base_cyclic_xproc_pca8_linear,GPR,linear,17,45.79352941176471,4.3814751242824475,-1.424848363609986,6.619088284754656,4.961826438493394,1.7438092091778739,0.9411764705882353,5.736409645103306,8.0,8.0,744.8096052633978,0.126568737701633
C6_to_H6_direction,"[10,30)",RF_current_residualPLS5,RF,randomForest+PLS,36,47.94027777777778,2.720520418818125,0.4802161273706339,1.9339540975541392,0.7785484452682717,0.21447587555596176,,,7.0,7.0,134.64642425207202,0.07767667514568731
C6_to_H6_direction,"[30,50)",RF_current_residualPLS5,RF,randomForest+PLS,51,42.49058823529412,9.025548052448606,0.8359802686809051,3.619274683265481,1.255408651315337,-0.5179589302538437,,,7.0,6.0,668.0566108792488,0.38539765634658274
C6_to_H6_direction,"[50,70]",RF_current_residualPLS5,RF,randomForest+PLS,42,38.46190476190476,15.117698114573907,0.9571226057762968,3.092909011520105,1.5673579082909177,0.27630804191026914,,,1.0,1.0,401.77561844877545,0.2317818268777597
C6_to_H6_direction,"[-30,-10)",RF_current_residualPLS5,RF,randomForest+PLS,24,46.0975,7.647964349789569,0.6642839709959101,4.338006423194485,2.092835269358388,-0.42719418813740395,,,6.0,7.0,451.6391934642386,0.26054780963291735
C6_to_H6_direction,"[-10,10)",RF_current_residualPLS5,RF,randomForest+PLS,17,45.79352941176471,4.3814751242824475,0.7483252002544689,2.132434728875148,1.151177764041706,0.9364049389898007,,,6.0,6.0,77.30372383951806,0.044596031997052935
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_matern32,GPR,matern,34,48.251176470588234,2.032925589578458,0.7684685269963406,0.9637047762424649,0.4518956268501332,0.1695864894516668,1.0,3.6423254328714374,1.0,1.0,31.576714455586337,0.02739027958010534
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_matern32,GPR,matern,52,42.57557692307692,8.957614224882088,0.9607220534109839,1.7581266565785583,0.9310083770919793,0.1695701364378281,0.9807692307692307,3.079210999904535,1.0,1.0,160.7324857097492,0.13942260292430314
reversed_C3_to_H3_direction,"[50,70]",base_cyclic_xproc_pca8_matern32,GPR,matern,41,38.25585365853659,15.24567610432705,0.9263046241049385,4.087943412254814,2.3293535120920175,-0.5474413061653808,0.8292682926829268,2.8603835762207805,6.0,5.0,685.1625350136989,0.5943238147285723
reversed_C3_to_H3_direction,"[-30,-10)",base_cyclic_xproc_pca8_matern32,GPR,matern,24,46.0975,7.647964349789569,0.8300664585990365,3.0863395637310864,0.9949375432028122,-0.9136521241418207,1.0,4.48372269464443,4.0,2.0,228.611805663643,0.1983024953798544
reversed_C3_to_H3_direction,"[-10,10)",base_cyclic_xproc_pca8_matern32,GPR,matern,19,45.463157894736845,4.644534485262794,0.8795740233348397,1.5687788748031306,1.0232993830760468,0.6940572965092803,1.0,4.645904627086041,4.0,4.0,46.76027600254295,0.04056080738716487
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,34,48.251176470588234,2.032925589578458,0.6639758493121463,1.1609786681200027,0.5440170832206119,0.16113748060130692,1.0,3.3875706300585864,4.0,5.0,45.827629906209644,0.03953118133031123
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,52,42.57557692307692,8.957614224882088,0.9562303170358221,1.8559337590203964,0.960315491366199,0.22914478812332872,0.9807692307692307,2.72646550815363,4.0,3.0,179.1134861293221,0.15450433970452834
reversed_C3_to_H3_direction,"[50,70]",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,41,38.25585365853659,15.24567610432705,0.9269418493163636,4.070231336591357,2.368876292601066,-0.5264698569825854,0.7804878048780488,2.672150509392367,4.0,6.0,679.2381084681808,0.5859147611880958
reversed_C3_to_H3_direction,"[-30,-10)",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,24,46.0975,7.647964349789569,0.8304442349834031,3.0829070603188664,1.1201055834376648,-0.9798545341674313,0.9583333333333334,4.261612312735644,3.0,4.0,228.10358262153397,0.19676348319038112
reversed_C3_to_H3_direction,"[-10,10)",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,19,45.463157894736845,4.644534485262794,0.9304767631223422,1.1919735976630792,0.7670953921656917,0.5027917411443119,1.0,4.485788964795592,2.0,2.0,26.99522009299142,0.023286234586683385
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,34,48.251176470588234,2.032925589578458,0.6883907718665674,1.1180060386994934,0.5141736768654092,0.3186111072370089,1.0,3.8609808986564236,3.0,4.0,42.49787508733013,0.03636210741219564
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,52,42.57557692307692,8.957614224882088,0.9592580386549762,1.7905924018897306,0.9540222827471964,0.3476366992844373,1.0,3.131310546801783,2.0,2.0,166.72349978467219,0.14265225719755606
reversed_C3_to_H3_direction,"[50,70]",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,41,38.25585365853659,15.24567610432705,0.926305920437681,4.08790745777236,2.1691641974872016,-0.12677287552682415,0.7560975609756098,2.63863873830474,5.0,4.0,685.1504827157461,0.5862296737150303
reversed_C3_to_H3_direction,"[-30,-10)",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,24,46.0975,7.647964349789569,0.8416815152105996,2.978996303883843,1.083566064981089,-0.8667167815658122,1.0,4.456717296182007,2.0,3.0,212.98605548528633,0.1822355073269238
reversed_C3_to_H3_direction,"[-10,10)",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,19,45.463157894736845,4.644534485262794,0.8419153303515063,1.7974073856920247,1.0861094899275672,0.8399748594169402,1.0,4.8248623650989755,5.0,5.0,61.38279289266455,0.05252045434829412
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_matern52,GPR,matern,34,48.251176470588234,2.032925589578458,0.7529048129843576,0.9955684773854011,0.46875534303927385,0.1268165902139754,1.0,3.514522067558315,2.0,2.0,33.69932416755852,0.028776417050886037
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_matern52,GPR,matern,52,42.57557692307692,8.957614224882088,0.9564616287241314,1.8510231927322083,1.0369053540472914,0.276769710634382,0.9807692307692307,2.9743666576271974,3.0,5.0,178.16691672169196,0.1521397127954728
reversed_C3_to_H3_direction,"[50,70]",base_cyclic_xproc_pca8_matern52,GPR,matern,41,38.25585365853659,15.24567610432705,0.9235020765029086,4.164947961232717,2.3997728885809777,-0.5545306354438393,0.8048780487804879,2.838453331818138,7.0,7.0,711.2184523108392,0.6073213425949002
reversed_C3_to_H3_direction,"[-30,-10)",base_cyclic_xproc_pca8_matern52,GPR,matern,24,46.0975,7.647964349789569,0.8440768286746383,2.9563747316038196,0.9704131532881081,-0.8827930368775919,1.0,4.324652360499471,1.0,1.0,209.76363728797338,0.17912068143255083
reversed_C3_to_H3_direction,"[-10,10)",base_cyclic_xproc_pca8_matern52,GPR,matern,19,45.463157894736845,4.644534485262794,0.9015530429787338,1.4184132915310206,0.9477070558887849,0.6607755870115849,1.0,4.561260015189488,3.0,3.0,38.22602904624542,0.03264184612619001
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_matern12,GPR,matern,34,48.251176470588234,2.032925589578458,0.662785219965781,1.1630336885224426,0.5020889658225627,0.34004314669724733,1.0,4.110333460822735,5.0,3.0,45.990010261696014,0.03607902279242848
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_matern12,GPR,matern,52,42.57557692307692,8.957614224882088,0.9406339295895577,2.161448650762064,1.0267043985081925,0.15945141321574174,0.9807692307692307,3.5375414129683835,5.0,4.0,242.93673403381962,0.19058312695408128
reversed_C3_to_H3_direction,"[50,70]",base_cyclic_xproc_pca8_matern12,GPR,matern,41,38.25585365853659,15.24567610432705,0.9452110647411418,3.5247732714426445,1.8323473588755657,-0.20803545405808802,0.8536585365853658,2.8285731644987493,2.0,3.0,509.38509121813576,0.3996110505652371
reversed_C3_to_H3_direction,"[-30,-10)",base_cyclic_xproc_pca8_matern12,GPR,matern,24,46.0975,7.647964349789569,0.7188817348438137,3.9696177057350717,1.2576450399637296,-1.145740354844,0.9583333333333334,4.870909214205851,5.0,5.0,378.188753512449,0.29668792375069536
reversed_C3_to_H3_direction,"[-10,10)",base_cyclic_xproc_pca8_matern12,GPR,matern,19,45.463157894736845,4.644534485262794,0.7470924531216876,2.2734349826233005,1.2734112463856224,0.8722864307476106,1.0,4.832842041019579,7.0,7.0,98.20162578409273,0.07703887593755789
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,34,48.251176470588234,2.032925589578458,0.6005320248643586,1.2658433899329502,0.6806924522019043,0.44282056315883683,0.9705882352941176,2.3922794753948273,6.0,6.0,54.48022258645606,0.024543207261405516
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,52,42.57557692307692,8.957614224882088,0.8767430149556034,3.114451278411541,1.2887384253232714,-0.004271124174372254,0.9230769230769231,2.422208554943097,6.0,7.0,504.3899518111626,0.22722644181981086
reversed_C3_to_H3_direction,"[50,70]",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,41,38.25585365853659,15.24567610432705,0.9278161653610846,4.0458029893048035,1.6047209905041255,-0.5479694088940882,0.6097560975609756,1.311709962511743,3.0,2.0,671.109394958975,0.3023331439113716
reversed_C3_to_H3_direction,"[-30,-10)",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,24,46.0975,7.647964349789569,0.27910088924145493,6.35684170411219,2.0532372326530415,-1.7368565406892638,1.0,1.832574354494466,8.0,6.0,969.8264748273593,0.4369044590725216
reversed_C3_to_H3_direction,"[-10,10)",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,19,45.463157894736845,4.644534485262794,0.9485905343297424,1.024998403386073,0.5137434808602874,0.21114599943403004,1.0,2.24095036810675,1.0,1.0,19.96181281193598,0.00899274793489045
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_linear,GPR,linear,34,48.251176470588234,2.032925589578458,-1.570146360455488,3.2108345075402225,2.238257140040236,-0.4699950444423517,1.0,5.306447928952085,8.0,8.0,350.52157998357615,0.05956565758844338
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_linear,GPR,linear,52,42.57557692307692,8.957614224882088,0.41926323695456924,6.76029162441803,4.223925544781111,0.8756628518041034,0.9230769230769231,5.392687871301382,8.0,8.0,2376.4802280531812,0.4038456278114298
reversed_C3_to_H3_direction,"[50,70]",base_cyclic_xproc_pca8_linear,GPR,linear,41,38.25585365853659,15.24567610432705,0.7961197534488011,6.799427247356009,4.277850142721291,-0.9462301372740888,0.8780487804878049,5.345950931198898,8.0,8.0,1895.52064657558,0.32211407295104666
reversed_C3_to_H3_direction,"[-30,-10)",base_cyclic_xproc_pca8_linear,GPR,linear,24,46.0975,7.647964349789569,0.6258179394421336,4.579790723912654,2.8557788261732657,-0.6404388885028598,0.9583333333333334,5.50200703268701,7.0,8.0,503.3875937960734,0.085542844602413
reversed_C3_to_H3_direction,"[-10,10)",base_cyclic_xproc_pca8_linear,GPR,linear,19,45.463157894736845,4.644534485262794,-0.9539883367610926,6.31920766286684,4.684187411072202,1.429169391329018,0.9473684210526315,5.685759328314595,8.0,8.0,758.7153242422647,0.1289317970466671
reversed_C3_to_H3_direction,"[10,30)",RF_current_residualPLS5,RF,randomForest+PLS,34,48.251176470588234,2.032925589578458,0.09146645219629845,1.909015603748238,0.7219733921735554,0.32946412399328,,,7.0,7.0,123.90757956204449,0.07148150319767012
reversed_C3_to_H3_direction,"[30,50)",RF_current_residualPLS5,RF,randomForest+PLS,52,42.57557692307692,8.957614224882088,0.8366913569895038,3.584927327047877,1.24052882277209,-0.5172608271156256,,,7.0,6.0,668.2886048911612,0.385531492232676
reversed_C3_to_H3_direction,"[50,70]",RF_current_residualPLS5,RF,randomForest+PLS,41,38.25585365853659,15.24567610432705,0.9568103817285509,3.129496275358778,1.593838404418342,0.29479500798287345,,,1.0,1.0,401.54362443686307,0.23164799099166647
reversed_C3_to_H3_direction,"[-30,-10)",RF_current_residualPLS5,RF,randomForest+PLS,24,46.0975,7.647964349789569,0.6642839709959101,4.338006423194485,2.092835269358388,-0.42719418813740395,,,6.0,7.0,451.6391934642386,0.26054780963291735
reversed_C3_to_H3_direction,"[-10,10)",RF_current_residualPLS5,RF,randomForest+PLS,19,45.463157894736845,4.644534485262794,0.7732559939829433,2.152630808172147,1.213193193919258,0.6546439614247218,,,6.0,6.0,88.04256852954552,0.05079120394507008
deviation_from_antiparallel,"[0,0.25)",base_cyclic_xproc_pca8_matern32,GPR,matern,75,46.492666666666665,5.422302376579811,0.826887507687772,2.240955152175195,1.009902515039275,0.16249953091441804,0.9866666666666667,4.1408350238679175,2.0,1.0,376.6409995545414,0.3267060065302053
deviation_from_antiparallel,"[0.25,0.5)",base_cyclic_xproc_pca8_matern32,GPR,matern,47,36.52574468085106,16.076136749945874,0.9402731223329517,3.8868392940476806,2.070748263226595,-0.7353492011251349,0.851063829787234,2.8686701988073837,4.0,6.0,710.0534257943943,0.6159146758816554
deviation_from_antiparallel,"[0.5,3.1]",base_cyclic_xproc_pca8_matern32,GPR,matern,48,45.61333333333332,2.0515083535834546,0.6655883365695977,1.173930288747702,0.6152856923578528,0.1202474889982444,1.0,3.1609410372870204,4.0,4.0,66.14939149628464,0.057379317588139335
deviation_from_antiparallel,"[0,0.25)",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,75,46.492666666666665,5.422302376579811,0.8207690955104993,2.2802129556432735,1.0247651184861062,0.02100186532950772,0.9733333333333334,3.9072691484758852,3.0,2.0,389.9528342312575,0.33637559332248745
deviation_from_antiparallel,"[0.25,0.5)",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,47,36.52574468085106,16.076136749945874,0.9430579981422516,3.795142122917946,2.040323180074855,-0.5812947885558916,0.8297872340425532,2.5782316609669556,2.0,5.0,676.9458754578682,0.5839374675997641
deviation_from_antiparallel,"[0.5,3.1]",base_cyclic_xproc_pca8_rbf_iso,GPR,rbf,48,45.61333333333332,2.0515083535834546,0.5329855567422588,1.3872884037538256,0.7137851558513084,0.15814976272310263,0.9791666666666666,2.912466465972942,6.0,6.0,92.3793175291122,0.07968693907774851
deviation_from_antiparallel,"[0,0.25)",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,75,46.492666666666665,5.422302376579811,0.8076160625232813,2.362399626088815,1.129935231270337,0.3757723344801106,1.0,4.3432601181538795,4.0,4.0,418.56989950084295,0.3581375213204283
deviation_from_antiparallel,"[0.25,0.5)",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,47,36.52574468085106,16.076136749945874,0.942089296491666,3.827287606817726,1.889046455364152,-0.30791584183878434,0.8085106382978723,2.63813856645808,3.0,3.0,688.4621299891261,0.5890631912407538
deviation_from_antiparallel,"[0.5,3.1]",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,48,45.61333333333332,2.0515083535834546,0.6880379292756387,1.133841887821097,0.607044498625685,0.10749244091679566,0.9791666666666666,3.149630537889239,3.0,3.0,61.70867647573003,0.05279928743881802
deviation_from_antiparallel,"[0,0.25)",base_cyclic_xproc_pca8_matern52,GPR,matern,75,46.492666666666665,5.422302376579811,0.8279336391632579,2.2341737634501606,1.055320767351027,0.16595490556367778,0.9866666666666667,4.031816468646413,1.0,3.0,374.3649303966791,0.31967648112930225
deviation_from_antiparallel,"[0.25,0.5)",base_cyclic_xproc_pca8_matern52,GPR,matern,47,36.52574468085106,16.076136749945874,0.9394983582271499,3.9119676848521716,2.1001437655548743,-0.6626911363056981,0.8297872340425532,2.7803376954415127,5.0,7.0,719.2640848644,0.614191642920458
deviation_from_antiparallel,"[0.5,3.1]",base_cyclic_xproc_pca8_matern52,GPR,matern,48,45.61333333333332,2.0515083535834546,0.6084827718361475,1.2702144198358594,0.6601663273752069,0.12574170258990622,1.0,3.0818936084270034,5.0,5.0,77.44534427322955,0.06613187595023992
deviation_from_antiparallel,"[0,0.25)",base_cyclic_xproc_pca8_matern12,GPR,matern,75,46.492666666666665,5.422302376579811,0.7171662659912241,2.864405930742506,1.207771177529824,0.35319072483047104,0.9866666666666667,4.4660116054761625,5.0,5.0,615.3616002054631,0.48274929866430977
deviation_from_antiparallel,"[0.25,0.5)",base_cyclic_xproc_pca8_matern12,GPR,matern,47,36.52574468085106,16.076136749945874,0.949297417531654,3.581184686523855,1.7405415666995065,-0.6624239429168423,0.851063829787234,3.0915009345414663,1.0,2.0,602.7695366726692,0.4728708632254344
deviation_from_antiparallel,"[0.5,3.1]",base_cyclic_xproc_pca8_matern12,GPR,matern,48,45.61333333333332,2.0515083535834546,0.7140105472569016,1.0856169322484808,0.574497874273626,0.10507878086037999,1.0,3.5031124265193543,2.0,2.0,56.571077932060916,0.04437983811025582
deviation_from_antiparallel,"[0,0.25)",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,75,46.492666666666665,5.422302376579811,0.40563295017755674,4.152372663777983,1.218205597298106,-0.4961982892344066,0.9866666666666667,1.9984827944254282,7.0,6.0,1293.1649054168,0.5825676326203307
deviation_from_antiparallel,"[0.25,0.5)",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,47,36.52574468085106,16.076136749945874,0.9341578109670406,4.080973825704324,1.5265546900877311,-0.91150941617324,0.7446808510638298,0.5916047884887388,6.0,1.0,782.7543262059378,0.35262891285635345
deviation_from_antiparallel,"[0.5,3.1]",base_cyclic_xproc_pca8_rbf_ard,GPR,rbf,48,45.61333333333332,2.0515083535834546,0.27278759478967884,1.7311401913018636,1.0807673248100234,0.7239601289813017,0.8333333333333334,3.5404304655096728,7.0,7.0,143.84862537315132,0.06480345452331583
deviation_from_antiparallel,"[0,0.25)",base_cyclic_xproc_pca8_linear,GPR,linear,75,46.492666666666665,5.422302376579811,0.011552543515536251,5.354830825497927,3.793783546356288,1.2239800159020449,0.96,5.540729745543653,8.0,8.0,2150.5659877277103,0.36545503775357707
deviation_from_antiparallel,"[0.25,0.5)",base_cyclic_xproc_pca8_linear,GPR,linear,47,36.52574468085106,16.076136749945874,0.7248081658847716,8.343138440981596,4.857813114104823,-2.873348409691445,0.8297872340425532,5.215731135580968,8.0,8.0,3271.5740751330864,0.555952820775647
deviation_from_antiparallel,"[0.5,3.1]",base_cyclic_xproc_pca8_linear,GPR,linear,48,45.61333333333332,2.0515083535834546,-1.338048442481064,3.1040474578560304,2.4129999425091797,0.9539950068450634,1.0,5.4043018501163305,8.0,8.0,462.48530978987924,0.0785921414707759
deviation_from_antiparallel,"[0,0.25)",RF_current_residualPLS5,RF,randomForest+PLS,75,46.492666666666665,5.422302376579811,0.6652691864410452,3.116138895407277,1.4655057712631974,0.3088013897764855,,,6.0,7.0,728.2741211602563,0.42013675922408034
deviation_from_antiparallel,"[0.25,0.5)",RF_current_residualPLS5,RF,randomForest+PLS,47,36.52574468085106,16.076136749945874,0.9182933991245985,4.5461132505452815,1.9952394072671873,-0.48622718982486796,,,7.0,4.0,971.355847278819,0.5603690778946148
deviation_from_antiparallel,"[0.5,3.1]",RF_current_residualPLS5,RF,randomForest+PLS,48,45.61333333333332,2.0515083535834546,0.8291699178491841,0.8390421429222279,0.49982293462440025,-0.03606331305497509,,,1.0,1.0,33.79160244477717,0.019494162881304865
